P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,Major
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
3,4,2,3,5,3,4,2,3,4,2,4,3,5,3,4,2,3,4,2,Sociology
4,3,4,2,5,3,4,2,4,3,5,3,4,2,3,4,2,4,3,5,Sociology
4,5,3,4,2,4,3,5,4,3,2,5,4,3,4,2,3,5,4,3,Public Relations
3,4,2,5,4,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Public Relations
5,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Public Relations
2,3,5,4,3,4,2,3,5,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,2,Public Relations
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,4,Public Relations
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,3,Public Relations
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,2,Public Relations
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,3,Public Relations
4,3,5,4,2,5,4,3,4,2,3,5,4,3,4,2,5,4,3,4,Public Relations
3,2,5,4,3,4,3,4,5,3,4,2,3,5,4,3,4,2,3,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
4,5,3,4,2,4,3,5,4,3,2,5,4,3,4,2,3,5,4,3,Public Relations
3,4,2,5,4,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Public Relations
5,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Public Relations
2,3,5,4,3,4,2,3,5,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,2,Public Relations
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,4,Public Relations
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,3,Public Relations
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,2,Public Relations
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,3,Public Relations
4,3,5,4,2,5,4,3,4,2,3,5,4,3,4,2,5,4,3,4,Public Relations
3,2,5,4,3,4,3,4,5,3,4,2,3,5,4,3,4,2,3,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
4,5,3,4,2,4,3,5,4,3,2,5,4,3,4,2,3,5,4,3,Public Relations
3,4,2,5,4,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Public Relations
5,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Public Relations
2,3,5,4,3,4,2,3,5,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,2,Public Relations
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,4,Public Relations
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,3,Public Relations
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,2,Public Relations
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,3,Public Relations
4,3,5,4,2,5,4,3,4,2,3,5,4,3,4,2,5,4,3,4,Public Relations
3,2,5,4,3,4,3,4,5,3,4,2,3,5,4,3,4,2,3,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
4,5,3,4,2,4,3,5,4,3,2,5,4,3,4,2,3,5,4,3,Public Relations
3,4,2,5,4,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Public Relations
5,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Public Relations
2,3,5,4,3,4,2,3,5,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,2,Public Relations
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,4,Public Relations
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,3,Public Relations
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,2,Public Relations
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,3,Public Relations
4,3,5,4,2,5,4,3,4,2,3,5,4,3,4,2,5,4,3,4,Public Relations
3,2,5,4,3,4,3,4,5,3,4,2,3,5,4,3,4,2,3,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
4,5,3,4,2,4,3,5,4,3,2,5,4,3,4,2,3,5,4,3,Public Relations
3,4,2,5,4,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Public Relations
5,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Public Relations
2,3,5,4,3,4,2,3,5,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,2,Public Relations
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,4,Public Relations
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,3,Public Relations
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,2,Public Relations
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,3,Public Relations
4,3,5,4,2,5,4,3,4,2,3,5,4,3,4,2,5,4,3,4,Public Relations
3,2,5,4,3,4,3,4,5,3,4,2,3,5,4,3,4,2,3,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
4,5,3,4,2,4,3,5,4,3,2,5,4,3,4,2,3,5,4,3,Public Relations
3,4,2,5,4,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Public Relations
5,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Public Relations
2,3,5,4,3,4,2,3,5,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,2,Public Relations
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,4,Public Relations
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,3,Public Relations
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,2,Public Relations
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,3,Public Relations
4,3,5,4,2,5,4,3,4,2,3,5,4,3,4,2,5,4,3,4,Public Relations
3,2,5,4,3,4,3,4,5,3,4,2,3,5,4,3,4,2,3,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
4,5,3,4,2,4,3,5,4,3,2,5,4,3,4,2,3,5,4,3,Public Relations
3,4,2,5,4,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Public Relations
5,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Public Relations
2,3,5,4,3,4,2,3,5,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,2,Public Relations
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,4,Public Relations
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,3,Public Relations
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,2,Public Relations
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,3,Public Relations
4,3,5,4,2,5,4,3,4,2,3,5,4,3,4,2,5,4,3,4,Public Relations
3,2,5,4,3,4,3,4,5,3,4,2,3,5,4,3,4,2,3,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
4,5,3,4,2,4,3,5,4,3,2,5,4,3,4,2,3,5,4,3,Public Relations
3,4,2,5,4,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Public Relations
5,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Public Relations
2,3,5,4,3,4,2,3,5,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,2,Public Relations
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,4,Public Relations
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,3,Public Relations
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,2,Public Relations
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,3,Public Relations
4,3,5,4,2,5,4,3,4,2,3,5,4,3,4,2,5,4,3,4,Public Relations
3,2,5,4,3,4,3,4,5,3,4,2,3,5,4,3,4,2,3,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
4,5,3,4,2,4,3,5,4,3,2,5,4,3,4,2,3,5,4,3,Public Relations
3,4,2,5,4,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Public Relations
5,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Public Relations
2,3,5,4,3,4,2,3,5,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,2,Public Relations
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,4,Public Relations
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,3,Public Relations
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,2,Public Relations
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,3,Public Relations
4,3,5,4,2,5,4,3,4,2,3,5,4,3,4,2,5,4,3,4,Public Relations
3,2,5,4,3,4,3,4,5,3,4,2,3,5,4,3,4,2,3,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
4,5,3,4,2,4,3,5,4,3,2,5,4,3,4,2,3,5,4,3,Public Relations
3,4,2,5,4,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Public Relations
5,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Public Relations
2,3,5,4,3,4,2,3,5,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,2,Public Relations
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,4,Public Relations
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,3,Public Relations
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,2,Public Relations
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,3,Public Relations
4,3,5,4,2,5,4,3,4,2,3,5,4,3,4,2,5,4,3,4,Public Relations
3,2,5,4,3,4,3,4,5,3,4,2,3,5,4,3,4,2,3,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
4,5,3,4,2,4,3,5,4,3,2,5,4,3,4,2,3,5,4,3,Public Relations
3,4,2,5,4,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,Public Relations
5,3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,Public Relations
2,3,5,4,3,4,2,3,5,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,1,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,2,Public Relations
2,3,4,3,4,5,2,3,4,2,3,5,4,3,4,5,4,3,3,4,Public Relations
4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,2,3,Public Relations
3,4,2,3,5,4,3,3,2,4,3,5,4,2,3,4,5,3,4,2,Public Relations
5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,3,4,5,4,3,Public Relations
4,3,4,5,2,3,4,2,3,5,4,3,4,2,3,5,4,3,4,5,Public Relations
3,4,5,2,3,4,3,4,5,1,3,4,2,3,5,4,3,4,5,3,Public Relations
4,3,5,4,2,5,4,3,4,2,3,5,4,3,4,2,5,4,3,4,Public Relations
3,2,5,4,3,4,3,4,5,3,4,2,3,5,4,3,4,2,3,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
3,5,4,3,4,2,3,4,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
5,4,3,4,2,3,5,4,3,4,3,4,2,3,5,4,3,4,2,5,Public Relations
4,3,4,2,3,5,4,3,5,4,3,4,2,3,5,4,3,4,2,3,Public Relations
4,3,2,5,3,4,5,4,3,3,4,4,3,3,4,4,4,4,5,5,Psychology
4,3,5,4,3,4,5,4,3,4,5,4,3,4,5,4,3,4,5,4,Psychology
3,2,5,4,3,4,5,4,3,4,5,4,3,4,5,4,3,4,5,4,Psychology
4,3,2,5,4,3,5,4,3,4,5,4,3,4,5,4,3,4,5,4,Psychology
